,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,price_category
329,"Drools Absolute Skin + Coat Syrup- Dog Supplement, 300ml",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61ccOqda78L._AC_UL320_.jpg,https://www.amazon.in/Drools-Absolute-Syrup-Supplement-300ml/dp/B01IEXX5J2/ref=sr_1_3306?qid=1679214683&s=pet-supplies&sr=1-3306,3.9,267,269.0,₹299,Premium
583,Goofy Tails Cat Scratcher Refill Cardboard | Scratching Pad for Cats & Kittens | Round Scratch Pad for Cats Refill,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61hqK9-3nDL._AC_UL320_.jpg,https://www.amazon.in/Goofy-Tails-Cat-Scratcher-Refill/dp/B0BL6Z4GDK/ref=sr_1_8528?qid=1679214756&s=pet-supplies&sr=1-8528,4.0,36,,₹550,
431,Dog Trust Hair Removal 60 Layers Lint Roller for Dogs and Cats - Multicolor (Pack of 1),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31yiBOXv3YL._AC_UL320_.jpg,https://www.amazon.in/Trust-Hair-Removal-Layers-Roller/dp/B0BJF3PG44/ref=sr_1_5928?qid=1679214718&s=pet-supplies&sr=1-5928,5.0,1,150.0,₹699,High
404,"PetzLifeworld Premium White Two Way Air Pump AC/DC - VY-298|with Air Tube and Air Stones |for Aquarium, Fishing and Power ...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/512vpAh0eKL._AC_UL320_.jpg,https://www.amazon.in/PetzLifeworld-Premium-White-Two-Pump/dp/B0BWNGYJNN/ref=sr_1_4965?qid=1679214706&s=pet-supplies&sr=1-4965,,,999.0,"₹1,999",Premium
46,"Royal Canin Persian Chicken Pellet, house-cats, Adult 40, 2 kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61aAresDrTL._AC_UL320_.jpg,https://www.amazon.in/Royal-Canin-Persian-Adult-30/dp/B000T5N94A/ref=sr_1_119?qid=1679214631&s=pet-supplies&sr=1-119,4.5,"9,296",2070.0,"₹2,300",Premium
261,"TAIYO Color Koi fish food,1 kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71Z7HfQsSdL._AC_UL320_.jpg,https://www.amazon.in/Tayio-Colour-Koifood-Fish-Food/dp/B0837TDHZG/ref=sr_1_2302?qid=1679214668&s=pet-supplies&sr=1-2302,4.8,7,380.0,₹420,Premium
195,"Arden Grange Large Breed Adult Dog Pellet Food, 2 kg , Chicken Flavor",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61t0XB3nfFL._AC_UL320_.jpg,https://www.amazon.in/Arden-Grange-Large-Breed-Adult/dp/B009GDYAPS/ref=sr_1_1996?qid=1679214663&s=pet-supplies&sr=1-1996,4.4,182,1329.0,"₹1,550",Premium
647,"Optimum 3 in 1 Pellet Fish Food for All Life Stages, 100 G",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71LPwdd+V1L._AC_UL320_.jpg,https://www.amazon.in/Optimum-Fish-Food-100g/dp/B075DK5MMF/ref=sr_1_9504?qid=1679214770&s=pet-supplies&sr=1-9504,4.1,226,,₹210,
538,"Ocean Free FH-G1 Pro Redsyn (Original) Flower Horn Fish Food, 120G | Natural Colour Enhancer with Nuchal Hump Promoter",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61qKwGymUOL._AC_UL320_.jpg,https://www.amazon.in/Redsyn-Original-Natural-Enhancer-Promoter/dp/B0B7DKKCL5/ref=sr_1_7259?qid=1679214739&s=pet-supplies&sr=1-7259,,,999.0,"₹1,499",Premium
107,Qpets® Cat Toys Cat Tunnel Pet Tube Collapsible Play Toy Indoor Outdoor Kitty Puppy Toys for Puzzle Exercising Hiding Trai...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61xwifobGHL._AC_UL320_.jpg,https://www.amazon.in/Qpets%C2%AE-Collapsible-Outdoor-Exercising-Training/dp/B09G2S6JH7/ref=sr_1_900?qid=1679214645&s=pet-supplies&sr=1-900,4.5,88,751.0,"₹1,052",Premium
581,Emily Pets Pet Dematting Fur Rake Comb Brush Tool - with Long 3 Inches Steel Safety Blades for Detangling Matted or Knotte...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61dnDmftafL._AC_UL320_.jpg,https://www.amazon.in/Emily-Pets-Dematting-Rake-Brush/dp/B09PBRBWKS/ref=sr_1_8526?qid=1679214756&s=pet-supplies&sr=1-8526,3.1,7,299.0,₹399,Premium
456,"Tunai Pilteo Reusable Sponge Easy To Cut Filters For Both Mechanical And Biological Filtration In Aquarium Fish Tank, Supe...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61CX1Z1X1kL._AC_UL320_.jpg,https://www.amazon.in/Tunai-Filter-Sponge-Aquarium-11-5/dp/B091BB2T3C/ref=sr_1_6841?qid=1679214732&s=pet-supplies&sr=1-6841,5.0,3,253.61,₹499,Premium
338,Style Keepers Pack of 2 Dog Bath Brush Body Scrubber Shampoo Dispenser Tick Remover for Shower Bathing and Dog Grooming Tr...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81eKdvFppFL._AC_UL320_.jpg,https://www.amazon.in/Style-Keepers-Scrubber-Dispenser-Grooming/dp/B09RV444GH/ref=sr_1_3555?qid=1679214688&s=pet-supplies&sr=1-3555,4.0,2,309.0,₹999,Premium
473,"Gnawlers Dog Chicken Chew Bone, 100% Rawhide Free, Made up of Vegetable Protein, Natural Collagen, Best Healthy Dog Chew B...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81lGLTN4dnL._AC_UL320_.jpg,https://www.amazon.in/Gnawlers-Chicken-Rawhide-Vegetable-Collagen/dp/B08X2NVJ9G/ref=sr_1_6858?qid=1679214732&s=pet-supplies&sr=1-6858,4.8,5,499.0,₹510,Premium
631,"PETZOO Bundle of 5 Wooden Bird Toys Ladders, Swing, Bird Climbing Net, Paper Foraging Shradded Toy Resting Toy Chew Toy fo...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81KowUir9sL._AC_UL320_.jpg,https://www.amazon.in/PETZOO-Climbing-Foraging-Shradded-Activity/dp/B0BTZ3QV1P/ref=sr_1_9488?qid=1679214770&s=pet-supplies&sr=1-9488,,,799.0,"₹1,899",Premium
576,Lana Paws Daddy's Dude Adjustable Embroidered Denim Fabric Dog Collar Belt (M),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41tXnaBqaKL._AC_UL320_.jpg,https://www.amazon.in/Lana-Paws-Daddys-Adjustable-Embroidered/dp/B09CMP8V79/ref=sr_1_8521?qid=1679214756&s=pet-supplies&sr=1-8521,4.6,14,499.0,₹995,Premium
477,"Pets Empire Calcium Milk Plus Dog Dental Bone Treats, Dental Chews for Dogs (Peppermint, Small-5 cm (100 GMS) 30 Pcs) + Pe...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/91gO8TA6+uL._AC_UL320_.jpg,https://www.amazon.in/Calcium-Peppermint-Small-5-Barkbites-Chicken/dp/B08VJ7Q8B4/ref=sr_1_6862?qid=1679214732&s=pet-supplies&sr=1-6862,,,121.9,₹525,High
483,Myartbucket Wedding and Festive Dog Tuxedo Black Bandana with Bow | Pet Tuxedo Bandana (Small),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/719i3yogkPL._AC_UL320_.jpg,https://www.amazon.in/Myartbucket-Wedding-Festive-Tuxedo-Bandana/dp/B09X6ZFV91/ref=sr_1_6940?qid=1679214734&s=pet-supplies&sr=1-6940,,,414.0,₹999,Premium
417,"Drools Non-Toxic Rubber Dog Chew Bone Toy, Puppy/Dog Teething Toy (Large) - 8.5 inches",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/616wdd56eDL._AC_UL320_.jpg,https://www.amazon.in/Drools-Non-Toxic-Rubber-Puppy-Teething/dp/B09J165FFH/ref=sr_1_5914?qid=1679214718&s=pet-supplies&sr=1-5914,3.3,14,269.0,₹299,Premium
149,"KYZA Adjustable Elevated pet Feeder Raised Dog Bowls , Dog Feeding Station , H-Base Double Bowl Stand , Two Stainless Stee...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41+WQe9l6qL._AC_UL320_.jpg,https://www.amazon.in/Adjustable-Elevated-Feeding-Stainless-Removable/dp/B09GFPXLM2/ref=sr_1_1014?qid=1679214648&s=pet-supplies&sr=1-1014,4.3,429,640.0,₹999,Premium
124,"Amazon Basics Pet Feeding Bowl 700 ml, Blue (Set of 2)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71nrVb0nxXL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Basics-Feeding-Bowl-Colour/dp/B09RSXV1XH/ref=sr_1_965?qid=1679214647&s=pet-supplies&sr=1-965,4.4,"25,130",369.0,₹649,Premium
513,THE DDS STORE Adjustable Multiple Colors Cartoon Style Pet Dog Rubber Silicone Puppy Collar Training Collar Cat Collar wit...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41J4oJu679L._AC_UL320_.jpg,https://www.amazon.in/DDS-STORE-Adjustable-Multiple-Silicone/dp/B08X4SG26P/ref=sr_1_7162?qid=1679214738&s=pet-supplies&sr=1-7162,5.0,2,189.0,₹399,High
557,"KSK Bird Perch Parrot Natural Wood Perch, Birdcage Stands Platform Pet Bird Toys with Stainless Steel Washers",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61zx1LjycmL._AC_UL320_.jpg,https://www.amazon.in/KSK-Wooden-Y-Perch-Bird/dp/B0101HSXR8/ref=sr_1_8478?qid=1679214755&s=pet-supplies&sr=1-8478,3.6,2,249.0,₹600,Premium
185,Water Clinic Granulated Activated Carbon / for Water Purification and Air Purification / Aquarium / Fish Tanks / Pure Acti...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61c0fyIfoDL._AC_UL320_.jpg,https://www.amazon.in/WATER-CLINIC-Granulated-Activated-Purification-Eliminate/dp/B09HV7P2KL/ref=sr_1_1986?qid=1679214661&s=pet-supplies&sr=1-1986,3.9,46,275.0,₹391,Premium
634,Nootie Mlk Biscuits For Puppies - 1 Kg Pack,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71nrRYu3fnL._AC_UL320_.jpg,https://www.amazon.in/Nootie-MLK-Biscuits-Puppies-Pack/dp/B013QIM5M8/ref=sr_1_9491?qid=1679214770&s=pet-supplies&sr=1-9491,4.1,500,,₹230,
485,HempyPaws Hemp Gravy with Real Chicken Chunks and Chicken Liver (80Grams) Pouch Pack of 20,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81m2G3Pid4L._AC_UL320_.jpg,https://www.amazon.in/HempyPaws-Gravy-Chicken-Chunks-80Grams/dp/B0BWNJ64VJ/ref=sr_1_6942?qid=1679214734&s=pet-supplies&sr=1-6942,,,999.0,"₹1,599",Premium
638,Pet Needs Interactive Squeaky Ball Toy for Dog/Puppy. (Colors May Vary),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61uLuZiZkPL._AC_UL320_.jpg,https://www.amazon.in/Pet-Needs-Interactive-Squeaky-Puppy/dp/B08L9CP8QN/ref=sr_1_9495?qid=1679214770&s=pet-supplies&sr=1-9495,4.0,86,249.0,₹499,Premium
596,Star frams Hi Color Fish Feed for All Tropical Fish - (100 gm),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71dOdz-q+sL._AC_UL320_.jpg,https://www.amazon.in/Color-Fish-Feed-All-Tropical/dp/B09RHCPPG5/ref=sr_1_8541?qid=1679214756&s=pet-supplies&sr=1-8541,3.6,3,289.0,₹400,Premium
142,"VENKYS PET Freedom Spray, 100 ml",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51HlU2KpXyL._AC_UL320_.jpg,https://www.amazon.in/VENKYS-PET-Freedom-Spray-100ml/dp/B00MUFQRBE/ref=sr_1_983?qid=1679214647&s=pet-supplies&sr=1-983,4.4,372,,₹400,
141,"Smart Heart Adult Dog Food Dry Power Pack, Chicken, 3 kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31Qhp9plFPL._AC_UL320_.jpg,https://www.amazon.in/Smart-Heart-Adult-Food-Power/dp/B078SDK3JP/ref=sr_1_982?qid=1679214647&s=pet-supplies&sr=1-982,4.3,301,,"₹1,000",
516,Sage Square Adjustable Strap Iron Wire Muzzle Cum Mouth Cover Cum Basket Cage Cum Pet Safety Collar for Anti Biting Dog (B...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51dVDabeHRL._AC_UL320_.jpg,https://www.amazon.in/Sage-Square-Adjustable-Muzzle-Basket/dp/B086SRLQNW/ref=sr_1_7165?qid=1679214738&s=pet-supplies&sr=1-7165,3.7,30,543.0,₹598,Premium
19,"Whiskas Kitten Wet Cat Food (2-12 Months), Tuna in Jelly Flavour, 12 Pouches (12 x 85g)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61Nc+nz2CuL._AC_UL320_.jpg,https://www.amazon.in/Whiskas-Kittens-Months-Flavour-Pouches/dp/B09JGKJ7QF/ref=sr_1_20?qid=1679214629&s=pet-supplies&sr=1-20,4.4,516,432.0,₹480,Premium
172,Petzlifeworld Aquarium Fish Tank Background Sticker Poster Black Colour 2 Feet Length* 2 Feet Height,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/21Zh+Gn89uL._AC_UL320_.jpg,https://www.amazon.in/Petzlifeworld-Aquarium-Background-Sticker-Poster/dp/B09J3MVRFV/ref=sr_1_1973?qid=1679214661&s=pet-supplies&sr=1-1973,3.9,39,299.0,₹499,Premium
524,"Submersible Pool Lights Underwater LED Lights with Remote Battery Operated Bath Tub Lights for Fish Tank,Aquarium,Tub,Foun...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61ghL4lX7JS._AC_UL320_.jpg,https://www.amazon.in/Submersible-Underwater-Operated-Waterfall-Christmas/dp/B0892BTQC8/ref=sr_1_7173?qid=1679214738&s=pet-supplies&sr=1-7173,3.6,88,445.0,₹999,Premium
12,"Purepet Clumping Lavender Fragrance Cat Litter (For multiple cats), 5kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81HvmPl+2oS._AC_UL320_.jpg,https://www.amazon.in/Purepet-Clumping-Lavender-Fragrance-Multiple/dp/B098K5J2P9/ref=sr_1_13?qid=1679214629&s=pet-supplies&sr=1-13,3.6,"1,063",281.0,₹320,Premium
25,"LIVEONCE Safest Round Organic Bird nest Purely Handmade Sparrow/Small Birds, Material Type -Coir,Color -Brown, Set of 2 -...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81VgZ9hSQ0L._AC_UL320_.jpg,https://www.amazon.in/LIVEONCE-Safest-Organic-Handmade-Sparrow/dp/B085XBZ2J2/ref=sr_1_98?qid=1679214631&s=pet-supplies&sr=1-98,3.8,"3,706",219.0,₹399,Premium
450,"Despacito Aquarium Air Pump Accessories for Aquarium Fish Tank with 10 Meter Tube,2-air Stone and Controller, Connector X,...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51tELm8exrL._AC_UL320_.jpg,https://www.amazon.in/DESPACITO%C2%AE-Aquarium-Different-Controller-Aquriaum/dp/B07S3FNX31/ref=sr_1_6355?qid=1679214725&s=pet-supplies&sr=1-6355,3.8,413,249.0,"₹2,000",Premium
169,"TAIYO HI-RED Premium Flower Horn Fish Food,1 Kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71ouc0HpafL._AC_UL320_.jpg,https://www.amazon.in/Taiyo-Hi-Red-Fish-Food/dp/B00LM65CMM/ref=sr_1_1970_mod_primary_new?qid=1679214661&s=pet-supplies&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1970,3.9,724,625.0,"₹1,100",Premium
414,"LIVEONCE Coir NEST for Birds Color -Natural Size H-25 CM,W -15 CM,Pack of 8",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81f2AlsEAAL._AC_UL320_.jpg,https://www.amazon.in/LIVEONCE-Coir-Birds-Color-Natural/dp/B0BQBHXVNQ/ref=sr_1_5911?qid=1679214718&s=pet-supplies&sr=1-5911,5.0,1,799.0,"₹1,400",Premium
354,"KSK 1 Pcs Birds Toy for Cage,Parrot Hanging Swing with Mirror,Natural Wooden Play Toys, Pet Bird Cage Accessories with Met...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/710mAp0nqOL._AC_UL320_.jpg,https://www.amazon.in/KSK-Parrot-Hanging-Natural-Accessories/dp/B0B7B65MRY/ref=sr_1_3571?qid=1679214688&s=pet-supplies&sr=1-3571,3.4,22,249.0,₹400,Premium
245,Sobo COB Series Slim Bright Planted Aquarium Light (AL-780 | 32W | Suitable for 80-90 cm Aquarium),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/41tMSdv+IOL._AC_UL320_.jpg,https://www.amazon.in/Bright-Planted-Aquarium-AL-780-Suitable/dp/B09J15RBJB/ref=sr_1_2286?qid=1679214668&s=pet-supplies&sr=1-2286,4.2,92,1944.0,"₹2,999",Premium
551,Awraaq Hog Ring Plier Tool With 1200 Pcs M Clips Staples Poultry Pet Chicken Mesh Cage Wire Fencing Installation Hand Tool...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51NNQQaiqdL._AC_UL320_.jpg,https://www.amazon.in/Awraaq-Plier-Staples-Poultry-Fencing/dp/B09NM6PZB2/ref=sr_1_7272?qid=1679214739&s=pet-supplies&sr=1-7272,3.4,27,943.0,"₹1,599",Premium
272,Bague SREE DEVAA Very Small Size Dry Shrimp Prawns Aquarium Fish Food For All Life Stages (100 g),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/819ZTza6+lL._AC_UL320_.jpg,https://www.amazon.in/SREE-DEVAA-Shrimp-Prawns-Aquarium/dp/B01N2WA8C4/ref=sr_1_2961?qid=1679214677&s=pet-supplies&sr=1-2961,3.3,273,200.0,₹650,High
154,"Hikari All Life Stages Cichlid Bio-Gold Plus Mini Pellet Fish Food, 250 g",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81EuHswvypL._AC_UL320_.jpg,https://www.amazon.in/Hikari-Cichlid-Bio-Gold-Plus-Pellet/dp/B014MP70U6/ref=sr_1_1019?qid=1679214648&s=pet-supplies&sr=1-1019,4.3,414,899.0,"₹1,618",Premium
126,"Smart Heart Puppy Dry Dog Food Chicken, Egg & Milk Flavour, 1.5 kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71SzIZON7BL._AC_UL320_.jpg,https://www.amazon.in/Smart-Heart-Puppy-Chicken-Milk/dp/B00S15WRSO/ref=sr_1_967?qid=1679214647&s=pet-supplies&sr=1-967,4.2,333,,₹380,
409,Sage Square Natural Nesting Material of Soft Wood Shaving for Birds - 450 g,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/516-sWFeJtL._AC_UL320_.jpg,https://www.amazon.in/Sage-Square-Natural-Nesting-Material/dp/B07HMJNYKF/ref=sr_1_5906?qid=1679214718&s=pet-supplies&sr=1-5906,3.8,54,333.0,₹698,Premium
287,"FYA Tactical Dog Collar Military Dog Collar, Adjustable Training Nylon Dog Collar with Control Handle and Heavy Metal Buck...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81B5Rc8O-OL._AC_UL320_.jpg,https://www.amazon.in/FYA-Tactical-Military-Adjustable-Training/dp/B0BN9Y44N1/ref=sr_1_2976?qid=1679214677&s=pet-supplies&sr=1-2976,4.1,18,809.0,"₹1,399",Premium
113,"Royal Canin Persian 30, 400 g",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/31BfxBEyXrL._AC_UL320_.jpg,https://www.amazon.in/Royal-Canin-Persian-30-400/dp/B000T5MCSO/ref=sr_1_906?qid=1679214645&s=pet-supplies&sr=1-906,4.4,176,522.0,₹580,Premium
449,Economic African Love Birds Seeds 1000 Grams,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/81xiqxNcTtL._AC_UL320_.jpg,https://www.amazon.in/Economic-African-Birds-Seeds-Grams/dp/B07JNLNNZS/ref=sr_1_6354?qid=1679214725&s=pet-supplies&sr=1-6354,5.0,1,170.0,₹259,High
173,100pcs 90x60cm Dog Training Pads/Training Pee and Potty Pads with Quick Drying Surface and Absorbent Core/Suitable for Sma...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61yOm-AcLVS._AC_UL320_.jpg,https://www.amazon.in/90x60cm-Training-Surface-Absorbent-Suitable/dp/B095ZY9C5T/ref=sr_1_1974?qid=1679214661&s=pet-supplies&sr=1-1974,3.4,28,2059.0,"₹2,999",Premium
57,PetCrux® Exclusive Cat Litter Tray Multicolor Litter Tray,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/517hTRBEKCL._AC_UL320_.jpg,https://www.amazon.in/PetCrux%C2%AE-Exclusive-Cat-Litter-Tray/dp/B07YDW92CB/ref=sr_1_562?qid=1679214638&s=pet-supplies&sr=1-562,4.4,956,299.0,"₹2,999",Premium
398,Hunar Quick Fish Catching Nets with Long Handle Aquarium Accessories for Fish Tank Water Tank(Set of 2),pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71BLtVuzX8L._AC_UL320_.jpg,https://www.amazon.in/Hunar-Catching-Handle-Aquarium-Accessories/dp/B08XBK5Q1Q/ref=sr_1_4959?qid=1679214706&s=pet-supplies&sr=1-4959,3.2,25,194.0,₹499,High
222,"Me-O Adult Cat Dry Food, Mackerel, 1.2 kg",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/716DuJiXTkL._AC_UL320_.jpg,https://www.amazon.in/Me-Adult-Cat-Food-Mackerel/dp/B071RQXBGY/ref=sr_1_2215?qid=1679214666&s=pet-supplies&sr=1-2215,4.4,298,,₹420,
280,Ruse Basic Crew Neck Good Boy Jersey No.1 Printed Half Sleeves Dog T-Shirt/Apparel/Clothes/Tees Gift for Dogs.(Red) X-Larg...,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61LviqLeuqL._AC_UL320_.jpg,https://www.amazon.in/Ruse-Printed-Sleeves-T-Shirt-Retrievers/dp/B09G3DPMPD/ref=sr_1_2969?qid=1679214677&s=pet-supplies&sr=1-2969,3.9,76,699.0,"₹1,199",Premium
17,Pet Pattern Advance Cat Litter 10 KGS Litter 99.99% Dust Free,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/71zgyrMjJ7L._AC_UL320_.jpg,https://www.amazon.in/Pattern-Advance-Litter-99-99-Dust/dp/B0BB9N3B61/ref=sr_1_18?qid=1679214629&s=pet-supplies&sr=1-18,4.1,528,666.0,"₹1,598",Premium
356,ISTA CO2 Tablets,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61rw45tBSYL._AC_UL320_.jpg,https://www.amazon.in/ISTA-CO2-Tablets/dp/B010HR46CI/ref=sr_1_3573?qid=1679214688&s=pet-supplies&sr=1-3573,3.4,137,613.0,₹850,Premium
255,The Oceans-White Sugar Sand Gravel for Aquarium Decoration 3Kg,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/616Gp2XS1XL._AC_UL320_.jpg,https://www.amazon.in/Oceans-White-Sugar-Gravel-Aquarium-Decoration/dp/B082GBGWMQ/ref=sr_1_2296?qid=1679214668&s=pet-supplies&sr=1-2296,3.9,464,240.0,₹270,Premium
363,"The Pets Company Dog Feeding Bowl with Adjustable Stand, Dog Elevated Diner with Stainless Steel Bowl Set, (Set of 2 Bowls...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51PDLg5DZAL._AC_UL320_.jpg,https://www.amazon.in/Pets-Company-Adjustable-Elevated-Stainless/dp/B07WPWF82H/ref=sr_1_4660?qid=1679214702&s=pet-supplies&sr=1-4660,4.4,130,,"₹1,295",
620,Chip Chops Dog Treats - Sushi Rolls - 70 g,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/51AwuKQxvkL._AC_UL320_.jpg,https://www.amazon.in/Chip-Chops-Dog-Treats-Sushi/dp/B09N77VTJ7/ref=sr_1_8733?qid=1679214760&s=pet-supplies&sr=1-8733,4.6,13,199.0,₹210,High
190,"Cket Bird House Nest Box Breeding House for Sparrow, Budgies and Finches Eco Friendly Pure Wooden for Garden Balcony Hangi...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/715wioyFD8L._AC_UL320_.jpg,https://www.amazon.in/Cket-Breeding-Sparrow-Budgies-Friendly/dp/B08MV1HX5R/ref=sr_1_1991?qid=1679214661&s=pet-supplies&sr=1-1991,4.0,139,529.0,"₹1,299",Premium
381,"Captain Zack 4-in-1 Cat Spray Shampoo | Zoey Hurray Bath in a Spray Nourishing Dry Bath for Cats 250ml | Hydrates, Nourish...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61tuc7hPbfL._AC_UL320_.jpg,https://www.amazon.in/Captain-Zack-Shampoo-Mess-Free-Waterless/dp/B096FM599N/ref=sr_1_4678?qid=1679214702&s=pet-supplies&sr=1-4678,3.9,78,579.0,₹650,Premium
568,Infiniti Insects Live Mealworms - 250 Pieces,pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/415RIQD7i1L._AC_UL320_.jpg,https://www.amazon.in/Infiniti-Insects-Live-Mealworms-Pieces/dp/B077SNGF58/ref=sr_1_8489?qid=1679214755&s=pet-supplies&sr=1-8489,3.3,69,350.0,"₹1,000",Premium
326,"Royal Canin Maxi Puppy Wet Gravy Pouch Dog Food, Chicken Flavor, 14 (Pack of 10)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61kb84H+qbL._AC_UL320_.jpg,https://www.amazon.in/Royal-Canin-RoyalCaninMaxiPuppyWetGravyPouch-Packof10-with/dp/B07KXSZ4KP/ref=sr_1_3303?qid=1679214683&s=pet-supplies&sr=1-3303,4.4,109,1293.0,"₹1,600",Premium
94,"OhhSome 500GM Polished Colored Stone Pebbles Pebbles for Plants - Pebbles Stone for Decoration, Garden, Plants Pots Home D...",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61oo4oJEhoL._AC_UL320_.jpg,https://www.amazon.in/OhhSome-500GM-Polished-Colored-Pebbles/dp/B09HQJZ2ZT/ref=sr_1_863?qid=1679214643&s=pet-supplies&sr=1-863,3.8,32,,₹99,
180,"COLOURFUL AQUARIUM - Super Biochemical Sponge Filter to Aquarium Fish Tank, (Air Pump Not Included) (#2835 Small Size Filter)",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/I/61lba6kSxeL._AC_UL320_.jpg,https://www.amazon.in/Colourful-Aquarium-Xinyou-Xy-2835-Biochemical/dp/B01HCJLYEW/ref=sr_1_1981?qid=1679214661&s=pet-supplies&sr=1-1981,3.9,288,189.0,₹399,High
301,"DS1 Round Golden Glass Pebbles Gravels Stone for Aquarium, Table, Vase, Fountain, 400 gm",pet supplies,All Pet Supplies,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71i3xo8ZsoL._AC_UL320_.jpg,https://www.amazon.in/DS1-Pebbles-Gravels-Aquarium-Fountain/dp/B08THZF689/ref=sr_1_3230?qid=1679214681&s=pet-supplies&sr=1-3230,3.8,38,199.0,₹499,High
